Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:49:10
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

20uM 3.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;30948,973
286,0;28400,381
287,0;26335,845
288,0;24443,399
289,0;23248,234
290,0;22818,783
291,0;23062,127
292,0;24049,940
293,0;25753,369
294,0;27760,083
295,0;30342,187
296,0;33200,042
297,0;36396,379
298,0;40274,095
299,0;43875,754
300,0;47598,502
301,0;52232,560
302,0;56609,009
303,0;60725,803
304,0;65212,275
305,0;70436,317
306,0;75476,319
307,0;80451,968
308,0;86327,798
309,0;91639,345
310,0;96819,371
311,0;103120,083
312,0;109032,886
313,0;115260,598
314,0;121732,092
315,0;127286,864
316,0;132521,897
317,0;139150,457
318,0;144344,285
319,0;149008,530
320,0;155128,405
321,0;159765,424
322,0;163383,300
323,0;168740,611
324,0;173858,219
325,0;176624,395
326,0;180418,437
327,0;184290,901
328,0;186518,106
329,0;188984,782
330,0;191787,939
331,0;193393,982
332,0;194425,189
333,0;195814,877
334,0;195960,432
335,0;196348,681
336,0;197452,060
337,0;195714,779
338,0;195070,484
339,0;194582,873
340,0;192521,111
341,0;190827,502
342,0;190190,961
343,0;187733,904
344,0;184614,735
345,0;182829,623
346,0;179462,913
347,0;176248,189
348,0;173758,063
349,0;170513,842
350,0;166876,319
351,0;164183,730
352,0;159901,215
353,0;155600,469
354,0;152593,365
355,0;148642,690
356,0;144683,766
357,0;141254,266
358,0;137235,559
359,0;132919,069
360,0;129034,891
361,0;124998,251
362,0;121050,122
363,0;117247,956
364,0;113853,144
365,0;110008,521
366,0;106525,813
367,0;103163,386
368,0;99174,460
369,0;96040,983
370,0;92690,706
371,0;89289,613
372,0;86244,998
373,0;83213,040
374,0;80095,553
375,0;76707,765
376,0;74150,486
377,0;70956,409
378,0;68130,492
379,0;65532,323
380,0;63151,270
381,0;60477,047
382,0;58075,082
383,0;55576,883
384,0;52890,982
385,0;50624,724
386,0;48565,959
387,0;46148,413
388,0;44289,413
389,0;42146,981
390,0;40282,286
391,0;38598,715
392,0;36808,032
393,0;35028,352
394,0;33611,296
395,0;32047,166
396,0;30407,612
397,0;28983,663
398,0;27560,590
399,0;26087,789
400,0;24933,018
401,0;23758,933
402,0;22516,452
403,0;21499,102
404,0;20590,809
405,0;19538,444
406,0;18567,206
407,0;17843,327
408,0;16909,811
409,0;16130,817
410,0;15474,123
411,0;14685,809
412,0;13991,894
413,0;13352,093
414,0;12716,492
415,0;12161,048
416,0;11698,030
417,0;11159,831
418,0;10616,824
419,0;10189,220
420,0;9714,794
421,0;9255,028
422,0;8894,193
423,0;8452,398
424,0;8075,377
425,0;7780,400
426,0;7445,682
427,0;7059,749
428,0;6783,962
429,0;6509,983
430,0;6201,174
431,0;5931,526
432,0;5703,030
433,0;5445,011
434,0;5226,277
435,0;4963,804
436,0;4750,514
437,0;4553,080
438,0;4326,588
439,0;4156,678
440,0;3989,784
441,0;3844,034
442,0;3691,086
443,0;3530,050
444,0;3342,760
445,0;3233,515
446,0;3089,168
447,0;2961,700
448,0;2838,547
449,0;2739,665
450,0;2634,787
