Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:55:02
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

30uM 2.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;14326,245
286,0;13163,237
287,0;12241,563
288,0;11492,399
289,0;10888,472
290,0;10895,059
291,0;11189,752
292,0;11733,263
293,0;12714,870
294,0;13735,237
295,0;15223,918
296,0;16786,729
297,0;18531,932
298,0;20652,600
299,0;22729,394
300,0;24671,469
301,0;27224,750
302,0;29721,928
303,0;32135,094
304,0;34490,050
305,0;37574,935
306,0;40349,791
307,0;43430,484
308,0;46542,478
309,0;49715,163
310,0;52809,770
311,0;56481,651
312,0;59800,712
313,0;63162,323
314,0;66969,016
315,0;70416,580
316,0;73439,612
317,0;77142,231
318,0;80415,961
319,0;83085,998
320,0;86610,945
321,0;89363,305
322,0;91796,721
323,0;94829,425
324,0;97723,743
325,0;99696,198
326,0;102095,264
327,0;104444,774
328,0;105927,141
329,0;107310,562
330,0;109176,175
331,0;110291,642
332,0;111280,981
333,0;112310,148
334,0;112503,798
335,0;113236,698
336,0;113893,226
337,0;113371,833
338,0;113166,436
339,0;113263,245
340,0;112473,929
341,0;111735,324
342,0;111544,019
343,0;110662,157
344,0;108900,673
345,0;108117,411
346,0;106223,249
347,0;104757,336
348,0;103632,327
349,0;101857,669
350,0;100174,211
351,0;98669,951
352,0;96479,356
353,0;94192,410
354,0;92504,347
355,0;90277,991
356,0;88078,586
357,0;85991,319
358,0;84005,472
359,0;81585,950
360,0;79353,834
361,0;77308,432
362,0;74811,214
363,0;72677,833
364,0;70785,187
365,0;68700,080
366,0;66656,893
367,0;64445,930
368,0;62298,513
369,0;60315,588
370,0;58450,572
371,0;56378,856
372,0;54781,640
373,0;52899,407
374,0;50811,576
375,0;49024,221
376,0;47285,014
377,0;45420,392
378,0;43666,361
379,0;42259,750
380,0;40626,211
381,0;39026,122
382,0;37461,320
383,0;35982,218
384,0;34414,475
385,0;32937,343
386,0;31622,465
387,0;30073,621
388,0;28950,071
389,0;27692,969
390,0;26417,070
391,0;25307,669
392,0;24245,727
393,0;23100,427
394,0;22039,721
395,0;21104,663
396,0;20100,561
397,0;19281,307
398,0;18269,094
399,0;17349,679
400,0;16487,760
401,0;15846,468
402,0;15093,485
403,0;14375,746
404,0;13793,548
405,0;13123,875
406,0;12511,207
407,0;11908,638
408,0;11347,548
409,0;10861,152
410,0;10430,184
411,0;9935,211
412,0;9438,685
413,0;9025,547
414,0;8610,782
415,0;8266,591
416,0;7897,720
417,0;7538,880
418,0;7204,972
419,0;6930,336
420,0;6603,734
421,0;6314,469
422,0;6075,145
423,0;5751,181
424,0;5528,659
425,0;5318,996
426,0;5086,073
427,0;4889,151
428,0;4682,224
429,0;4466,557
430,0;4275,561
431,0;4098,944
432,0;3917,634
433,0;3758,537
434,0;3603,015
435,0;3441,090
436,0;3310,084
437,0;3143,684
438,0;3013,595
439,0;2887,833
440,0;2777,954
441,0;2669,489
442,0;2553,894
443,0;2476,581
444,0;2340,047
445,0;2251,165
446,0;2174,849
447,0;2077,648
448,0;2001,115
449,0;1944,550
450,0;1839,984
