Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:51:25
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

25uM 2.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;21162,907
286,0;19389,135
287,0;17886,207
288,0;16518,155
289,0;15561,709
290,0;15347,494
291,0;15548,598
292,0;16249,828
293,0;17334,839
294,0;18733,903
295,0;20514,664
296,0;22781,447
297,0;24750,050
298,0;27579,120
299,0;30278,674
300,0;32994,187
301,0;36139,734
302,0;39174,122
303,0;42216,386
304,0;45753,103
305,0;49359,039
306,0;52955,222
307,0;56864,725
308,0;61092,536
309,0;64862,171
310,0;68787,153
311,0;73231,017
312,0;77744,109
313,0;81975,461
314,0;86671,083
315,0;90954,771
316,0;94842,481
317,0;99702,919
318,0;103668,136
319,0;106890,908
320,0;111437,863
321,0;114977,811
322,0;117669,083
323,0;121553,644
324,0;125418,470
325,0;127736,424
326,0;130503,735
327,0;133383,197
328,0;135314,137
329,0;136939,535
330,0;139412,200
331,0;140642,316
332,0;141582,119
333,0;142716,396
334,0;142967,612
335,0;143440,843
336,0;144244,962
337,0;143496,091
338,0;142656,433
339,0;142914,758
340,0;141449,961
341,0;140686,449
342,0;140162,837
343,0;138235,724
344,0;136336,004
345,0;135198,360
346,0;132823,354
347,0;130500,459
348,0;129018,676
349,0;126896,878
350,0;124387,610
351,0;122281,453
352,0;119419,826
353,0;116618,702
354,0;114276,088
355,0;111527,428
356,0;108510,005
357,0;105911,477
358,0;103356,769
359,0;100074,544
360,0;97273,586
361,0;94384,730
362,0;91375,198
363,0;88692,994
364,0;86212,113
365,0;83538,183
366,0;80951,578
367,0;78395,933
368,0;75632,347
369,0;73185,380
370,0;70693,664
371,0;68286,186
372,0;65963,241
373,0;63550,255
374,0;61284,229
375,0;58965,704
376,0;56747,633
377,0;54632,178
378,0;52468,060
379,0;50562,036
380,0;48620,892
381,0;46658,670
382,0;44788,222
383,0;42833,280
384,0;40885,755
385,0;39228,419
386,0;37605,886
387,0;35896,430
388,0;34364,990
389,0;32806,402
390,0;31295,196
391,0;30020,689
392,0;28689,744
393,0;27247,275
394,0;26110,741
395,0;25003,514
396,0;23829,527
397,0;22650,225
398,0;21512,340
399,0;20450,578
400,0;19406,397
401,0;18524,636
402,0;17666,128
403,0;16758,601
404,0;16071,862
405,0;15274,520
406,0;14562,635
407,0;14005,148
408,0;13226,410
409,0;12631,824
410,0;12186,201
411,0;11530,934
412,0;11005,389
413,0;10562,760
414,0;10060,891
415,0;9548,692
416,0;9116,477
417,0;8745,189
418,0;8390,199
419,0;8001,101
420,0;7638,414
421,0;7336,967
422,0;6999,075
423,0;6713,906
424,0;6404,013
425,0;6145,088
426,0;5856,094
427,0;5615,041
428,0;5375,819
429,0;5138,577
430,0;4912,774
431,0;4718,831
432,0;4536,457
433,0;4295,133
434,0;4128,733
435,0;3945,745
436,0;3762,491
437,0;3601,916
438,0;3423,748
439,0;3294,794
440,0;3163,981
441,0;3038,485
442,0;2914,640
443,0;2778,186
444,0;2680,068
445,0;2555,639
446,0;2475,501
447,0;2359,268
448,0;2267,105
449,0;2186,526
450,0;2112,002
