Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:46:36
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

20uM 1.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;31064,139
286,0;28409,188
287,0;26320,425
288,0;24340,063
289,0;22848,724
290,0;22424,374
291,0;22734,173
292,0;23451,274
293,0;25085,927
294,0;26906,838
295,0;29418,399
296,0;32388,944
297,0;35515,644
298,0;39323,491
299,0;42824,764
300,0;46842,859
301,0;51268,825
302,0;55661,893
303,0;59937,260
304,0;64594,408
305,0;69667,917
306,0;74785,765
307,0;79876,871
308,0;85643,012
309,0;91013,650
310,0;96598,499
311,0;102811,029
312,0;108820,769
313,0;114747,570
314,0;121272,823
315,0;126922,847
316,0;132270,498
317,0;138633,366
318,0;144304,147
319,0;148730,277
320,0;154693,572
321,0;159764,067
322,0;163254,581
323,0;168485,006
324,0;173533,162
325,0;176324,236
326,0;180145,414
327,0;184129,377
328,0;186261,846
329,0;188698,175
330,0;191538,371
331,0;193043,882
332,0;194271,774
333,0;195658,532
334,0;195696,196
335,0;195992,514
336,0;196864,228
337,0;195282,110
338,0;194382,012
339,0;194007,056
340,0;191989,876
341,0;190418,473
342,0;189381,103
343,0;187150,362
344,0;183983,740
345,0;182196,351
346,0;178744,004
347,0;175297,186
348,0;173142,827
349,0;169612,705
350,0;166216,882
351,0;163220,710
352,0;158949,785
353,0;155011,034
354,0;151926,757
355,0;147963,029
356,0;143829,852
357,0;140435,313
358,0;136572,046
359,0;131987,099
360,0;128270,108
361,0;124152,107
362,0;120055,014
363,0;116564,704
364,0;113066,149
365,0;109294,813
366,0;105801,926
367,0;102206,720
368,0;98564,904
369,0;95190,000
370,0;91926,774
371,0;88640,475
372,0;85510,552
373,0;82497,951
374,0;79238,710
375,0;76136,507
376,0;73459,945
377,0;70348,171
378,0;67320,552
379,0;64995,796
380,0;62508,755
381,0;59818,246
382,0;57484,019
383,0;54967,944
384,0;52358,562
385,0;50230,223
386,0;47999,881
387,0;45688,471
388,0;43770,851
389,0;41794,965
390,0;39787,193
391,0;38058,700
392,0;36413,081
393,0;34642,780
394,0;33000,673
395,0;31592,638
396,0;29998,406
397,0;28628,657
398,0;27086,035
399,0;25802,107
400,0;24560,295
401,0;23391,374
402,0;22100,748
403,0;21121,268
404,0;20252,707
405,0;19169,152
406,0;18316,915
407,0;17565,638
408,0;16573,546
409,0;15823,085
410,0;15215,312
411,0;14485,308
412,0;13703,651
413,0;13166,872
414,0;12526,121
415,0;11981,191
416,0;11475,272
417,0;10906,354
418,0;10381,066
419,0;9954,240
420,0;9534,509
421,0;9088,388
422,0;8758,968
423,0;8288,564
424,0;7951,470
425,0;7588,627
426,0;7235,821
427,0;6939,097
428,0;6643,242
429,0;6350,624
430,0;6058,442
431,0;5816,251
432,0;5516,341
433,0;5284,130
434,0;5079,380
435,0;4843,197
436,0;4635,718
437,0;4424,402
438,0;4244,943
439,0;4065,855
440,0;3907,430
441,0;3725,776
442,0;3570,747
443,0;3437,827
444,0;3270,987
445,0;3149,951
446,0;3026,967
447,0;2896,822
448,0;2774,558
449,0;2681,358
450,0;2576,771
