Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:42:55
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

15uM 1.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;41794,408
286,0;38522,969
287,0;35599,236
288,0;33124,840
289,0;31175,046
290,0;30683,349
291,0;30964,074
292,0;32225,147
293,0;34359,388
294,0;36822,600
295,0;40157,981
296,0;43991,941
297,0;48211,284
298,0;53076,765
299,0;57928,512
300,0;62681,639
301,0;68536,279
302,0;74148,206
303,0;79423,699
304,0;85225,034
305,0;91902,210
306,0;98286,490
307,0;104779,916
308,0;111956,754
309,0;118942,068
310,0;125315,693
311,0;133380,987
312,0;140661,752
313,0;148270,359
314,0;156235,985
315,0;163282,806
316,0;169431,103
317,0;177668,570
318,0;184690,008
319,0;190309,452
320,0;197455,988
321,0;203307,764
322,0;207801,314
323,0;213811,550
324,0;220315,482
325,0;223636,807
326,0;228340,735
327,0;233028,452
328,0;235404,196
329,0;238010,101
330,0;241246,596
331,0;242990,932
332,0;243985,380
333,0;245221,238
334,0;245208,396
335,0;245125,840
336,0;245973,116
337,0;244164,281
338,0;242374,393
339,0;241482,315
340,0;238611,061
341,0;236061,919
342,0;234942,074
343,0;231708,887
344,0;227319,706
345,0;224935,474
346,0;220198,680
347,0;215745,658
348,0;212493,804
349,0;208192,986
350,0;203270,456
351,0;199607,417
352,0;194351,186
353,0;189020,093
354,0;184899,152
355,0;179854,717
356,0;174774,110
357,0;170322,461
358,0;165361,286
359,0;159796,953
360,0;155304,096
361,0;150251,115
362,0;144813,488
363,0;140318,799
364,0;135967,762
365,0;131439,003
366,0;127061,716
367,0;122482,862
368,0;117952,571
369,0;113769,910
370,0;109603,061
371,0;105529,272
372,0;101986,414
373,0;98193,742
374,0;94280,525
375,0;90331,321
376,0;87156,617
377,0;83266,554
378,0;79823,227
379,0;76813,476
380,0;73945,555
381,0;70631,038
382,0;67708,038
383,0;64817,151
384,0;61904,284
385,0;59164,336
386,0;56543,365
387,0;53836,938
388,0;51536,893
389,0;48954,067
390,0;46768,989
391,0;44618,307
392,0;42609,616
393,0;40587,083
394,0;38733,363
395,0;36999,820
396,0;35185,203
397,0;33424,907
398,0;31783,979
399,0;30189,037
400,0;28656,752
401,0;27350,657
402,0;25849,408
403,0;24646,355
404,0;23524,442
405,0;22298,764
406,0;21266,854
407,0;20372,853
408,0;19346,261
409,0;18501,438
410,0;17761,671
411,0;16818,792
412,0;16007,684
413,0;15342,489
414,0;14492,386
415,0;13870,636
416,0;13321,973
417,0;12663,277
418,0;12083,415
419,0;11571,651
420,0;11061,677
421,0;10545,124
422,0;10109,357
423,0;9639,833
424,0;9187,201
425,0;8845,252
426,0;8401,635
427,0;8054,902
428,0;7731,838
429,0;7368,589
430,0;6950,466
431,0;6741,833
432,0;6442,314
433,0;6159,945
434,0;5890,071
435,0;5667,627
436,0;5397,142
437,0;5161,935
438,0;4913,997
439,0;4690,272
440,0;4503,033
441,0;4298,198
442,0;4108,819
443,0;3977,142
444,0;3780,379
445,0;3637,459
446,0;3490,650
447,0;3326,805
448,0;3210,329
449,0;3104,060
450,0;2969,146
