Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:38:37
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

10uM 1.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;62631,763
286,0;57731,078
287,0;53804,341
288,0;50050,090
289,0;47136,915
290,0;46433,525
291,0;46614,299
292,0;48180,694
293,0;51069,535
294,0;54429,136
295,0;59084,956
296,0;64554,532
297,0;70131,659
298,0;76888,729
299,0;83543,480
300,0;90173,045
301,0;97888,405
302,0;105290,720
303,0;112536,246
304,0;120092,718
305,0;129044,191
306,0;137463,401
307,0;145715,695
308,0;155309,029
309,0;163991,872
310,0;172960,201
311,0;183428,851
312,0;193447,735
313,0;202787,139
314,0;213531,683
315,0;222959,711
316,0;230893,512
317,0;241671,407
318,0;250796,928
319,0;257880,847
320,0;267725,269
321,0;274904,538
322,0;280756,807
323,0;288727,377
324,0;296879,822
325,0;301500,178
326,0;307091,625
327,0;313335,912
328,0;315999,837
329,0;319129,382
330,0;323936,153
331,0;326097,810
332,0;327249,386
333,0;328997,000
334,0;328727,582
335,0;328917,694
336,0;329440,924
337,0;326576,964
338,0;324254,788
339,0;323161,838
340,0;318613,532
341,0;315818,083
342,0;313871,530
343,0;309201,984
344,0;303200,021
345,0;299759,284
346,0;293616,561
347,0;287291,724
348,0;282921,154
349,0;277224,355
350,0;270662,252
351,0;265514,147
352,0;257911,782
353,0;250905,639
354,0;245535,344
355,0;239080,628
356,0;231625,606
357,0;225743,819
358,0;219181,704
359,0;211749,212
360,0;205578,470
361,0;198803,971
362,0;191676,993
363,0;185814,637
364,0;179766,291
365,0;173739,428
366,0;168199,565
367,0;161764,663
368,0;155769,393
369,0;150271,750
370,0;144510,253
371,0;139130,430
372,0;134416,000
373,0;129304,351
374,0;124136,781
375,0;118920,159
376,0;114618,055
377,0;109522,915
378,0;105075,909
379,0;100910,542
380,0;97149,395
381,0;92872,463
382,0;88929,345
383,0;85103,076
384,0;80897,832
385,0;77539,809
386,0;74048,478
387,0;70531,778
388,0;67463,549
389,0;64372,928
390,0;61244,558
391,0;58579,583
392,0;55991,658
393,0;52925,654
394,0;50650,788
395,0;48460,282
396,0;45803,940
397,0;43728,397
398,0;41509,681
399,0;39234,920
400,0;37528,034
401,0;35652,116
402,0;33725,178
403,0;32001,195
404,0;30733,921
405,0;29200,513
406,0;27790,687
407,0;26552,155
408,0;25165,001
409,0;24078,745
410,0;23089,518
411,0;21863,053
412,0;20917,581
413,0;19901,356
414,0;18924,986
415,0;18033,773
416,0;17333,962
417,0;16493,003
418,0;15714,823
419,0;15066,991
420,0;14313,446
421,0;13633,294
422,0;13100,963
423,0;12463,448
424,0;11931,469
425,0;11435,425
426,0;10925,819
427,0;10474,872
428,0;9986,023
429,0;9557,183
430,0;9042,231
431,0;8670,802
432,0;8317,159
433,0;7907,467
434,0;7601,199
435,0;7270,048
436,0;6952,085
437,0;6684,707
438,0;6360,237
439,0;6030,952
440,0;5814,081
441,0;5567,055
442,0;5323,821
443,0;5129,394
444,0;4886,775
445,0;4679,001
446,0;4487,157
447,0;4312,979
448,0;4141,496
449,0;3997,549
450,0;3824,936
