Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:58:21
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

40uM 2.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;10655,651
286,0;9589,862
287,0;8685,674
288,0;7842,923
289,0;7197,944
290,0;6958,942
291,0;6966,843
292,0;7248,061
293,0;7669,893
294,0;8293,143
295,0;9107,107
296,0;10079,472
297,0;11129,825
298,0;12399,157
299,0;13589,532
300,0;14828,249
301,0;16285,478
302,0;17679,316
303,0;19152,570
304,0;20626,427
305,0;22396,812
306,0;23984,931
307,0;25673,513
308,0;27542,657
309,0;29337,054
310,0;30961,366
311,0;33282,296
312,0;35015,624
313,0;37005,965
314,0;39200,502
315,0;41115,598
316,0;42888,424
317,0;44887,972
318,0;46972,076
319,0;48406,613
320,0;50283,383
321,0;52065,602
322,0;53418,129
323,0;55241,969
324,0;56975,824
325,0;58150,217
326,0;59506,632
327,0;60841,339
328,0;61856,010
329,0;62904,138
330,0;64083,929
331,0;64651,349
332,0;65191,670
333,0;66199,909
334,0;66309,667
335,0;66779,240
336,0;67342,307
337,0;67164,455
338,0;67173,172
339,0;67514,072
340,0;66965,932
341,0;66699,770
342,0;66656,276
343,0;66101,354
344,0;65481,933
345,0;65098,225
346,0;64161,456
347,0;63459,314
348,0;62894,199
349,0;61845,529
350,0;61102,990
351,0;60246,921
352,0;59026,637
353,0;57865,831
354,0;57068,147
355,0;55827,720
356,0;54581,754
357,0;53718,641
358,0;52396,234
359,0;50978,002
360,0;49725,531
361,0;48603,122
362,0;47271,560
363,0;46085,092
364,0;45021,718
365,0;43794,988
366,0;42647,581
367,0;41468,523
368,0;40237,854
369,0;39181,748
370,0;38068,354
371,0;36895,613
372,0;35893,491
373,0;34687,532
374,0;33654,182
375,0;32508,352
376,0;31603,976
377,0;30366,713
378,0;29350,941
379,0;28349,138
380,0;27481,289
381,0;26429,506
382,0;25531,263
383,0;24536,198
384,0;23588,875
385,0;22683,796
386,0;21786,670
387,0;20911,591
388,0;19975,200
389,0;19290,078
390,0;18413,017
391,0;17708,091
392,0;17029,845
393,0;16241,528
394,0;15661,935
395,0;14990,365
396,0;14356,232
397,0;13760,264
398,0;13035,045
399,0;12513,416
400,0;11875,126
401,0;11413,604
402,0;10847,542
403,0;10358,179
404,0;9998,216
405,0;9483,560
406,0;9006,973
407,0;8710,223
408,0;8264,185
409,0;7954,274
410,0;7651,789
411,0;7306,385
412,0;6931,581
413,0;6667,129
414,0;6348,926
415,0;6095,394
416,0;5867,614
417,0;5582,088
418,0;5351,791
419,0;5138,863
420,0;4922,949
421,0;4706,870
422,0;4541,459
423,0;4331,545
424,0;4122,475
425,0;4007,503
426,0;3838,538
427,0;3671,207
428,0;3529,757
429,0;3363,617
430,0;3212,406
431,0;3099,457
432,0;2967,720
433,0;2831,910
434,0;2745,643
435,0;2607,180
436,0;2511,131
437,0;2390,885
438,0;2305,451
439,0;2218,181
440,0;2123,269
441,0;2033,279
442,0;1943,730
443,0;1880,812
444,0;1789,156
445,0;1717,543
446,0;1643,015
447,0;1594,701
448,0;1541,410
449,0;1462,324
450,0;1413,344
