Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:57:18
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

40uM 1.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;7806,195
286,0;7081,072
287,0;6549,253
288,0;6117,746
289,0;5719,547
290,0;5759,262
291,0;5856,872
292,0;6179,298
293,0;6680,575
294,0;7295,992
295,0;8084,245
296,0;8998,393
297,0;9944,199
298,0;11195,938
299,0;12308,971
300,0;13458,081
301,0;14955,221
302,0;16254,020
303,0;17657,299
304,0;19258,044
305,0;20899,723
306,0;22601,562
307,0;24257,731
308,0;26185,870
309,0;28082,950
310,0;29936,055
311,0;32095,736
312,0;34146,415
313,0;36056,741
314,0;38342,681
315,0;40341,906
316,0;42258,373
317,0;44531,307
318,0;46564,210
319,0;48144,845
320,0;50352,710
321,0;52036,655
322,0;53476,465
323,0;55467,158
324,0;57460,813
325,0;58627,580
326,0;59979,259
327,0;61738,687
328,0;62782,978
329,0;63842,729
330,0;65006,414
331,0;65890,514
332,0;66717,167
333,0;67447,610
334,0;67916,878
335,0;68348,669
336,0;69088,710
337,0;68807,891
338,0;68940,932
339,0;69236,571
340,0;68996,784
341,0;68797,228
342,0;68833,112
343,0;68476,988
344,0;67587,679
345,0;67365,233
346,0;66483,633
347,0;65921,364
348,0;65238,237
349,0;64505,702
350,0;63472,064
351,0;62867,409
352,0;61612,054
353,0;60387,684
354,0;59415,624
355,0;58343,523
356,0;56860,097
357,0;55898,910
358,0;54680,140
359,0;53244,079
360,0;52013,022
361,0;50729,652
362,0;49239,034
363,0;48272,063
364,0;46870,390
365,0;45636,552
366,0;44566,894
367,0;43229,246
368,0;41966,219
369,0;40750,810
370,0;39599,081
371,0;38303,180
372,0;37166,531
373,0;36015,518
374,0;34718,286
375,0;33639,594
376,0;32489,552
377,0;31396,775
378,0;30202,562
379,0;29217,709
380,0;28182,707
381,0;27244,615
382,0;26183,446
383,0;25214,824
384,0;24072,750
385,0;23097,349
386,0;22239,019
387,0;21258,066
388,0;20399,346
389,0;19561,879
390,0;18769,810
391,0;17954,406
392,0;17294,261
393,0;16417,404
394,0;15775,003
395,0;15149,034
396,0;14355,724
397,0;13788,230
398,0;13168,673
399,0;12448,495
400,0;11951,071
401,0;11443,220
402,0;10821,614
403,0;10366,641
404,0;9978,630
405,0;9472,797
406,0;9019,856
407,0;8695,864
408,0;8242,762
409,0;7925,813
410,0;7566,799
411,0;7245,773
412,0;6904,793
413,0;6568,875
414,0;6274,749
415,0;6007,815
416,0;5760,472
417,0;5544,897
418,0;5274,889
419,0;5103,162
420,0;4841,396
421,0;4643,496
422,0;4464,199
423,0;4225,333
424,0;4090,993
425,0;3947,690
426,0;3757,847
427,0;3610,606
428,0;3447,000
429,0;3268,719
430,0;3150,079
431,0;3044,969
432,0;2914,758
433,0;2758,358
434,0;2685,062
435,0;2558,505
436,0;2443,776
437,0;2359,393
438,0;2248,772
439,0;2139,634
440,0;2068,551
441,0;1975,799
442,0;1905,496
443,0;1816,361
444,0;1753,841
445,0;1680,400
446,0;1617,767
447,0;1553,709
448,0;1496,530
449,0;1448,464
450,0;1362,191
