Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:34:05
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

8uM 1.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;84542,028
286,0;77292,455
287,0;70900,932
288,0;65104,753
289,0;59906,483
290,0;57951,100
291,0;57244,407
292,0;58083,583
293,0;60850,080
294,0;64573,854
295,0;69517,478
296,0;75488,161
297,0;81977,112
298,0;89670,037
299,0;96766,848
300,0;104630,337
301,0;113560,868
302,0;121738,851
303,0;129928,957
304,0;138442,515
305,0;148443,557
306,0;157668,607
307,0;167226,424
308,0;177987,182
309,0;188139,614
310,0;198062,733
311,0;209626,778
312,0;220524,380
313,0;231549,258
314,0;243571,235
315,0;254085,798
316,0;263218,518
317,0;274493,230
318,0;285093,883
319,0;293279,337
320,0;304023,940
321,0;312051,317
322,0;318740,634
323,0;327792,552
324,0;336680,972
325,0;341905,105
326,0;348536,279
327,0;354877,932
328,0;359040,016
329,0;362156,344
330,0;367336,507
331,0;369332,437
332,0;370833,733
333,0;372643,949
334,0;372185,681
335,0;372030,743
336,0;372640,978
337,0;369679,718
338,0;367041,734
339,0;365539,231
340,0;360911,001
341,0;357123,115
342,0;354930,371
343,0;349700,179
344,0;342871,388
345,0;338971,988
346,0;331570,112
347,0;324843,261
348,0;319784,210
349,0;313203,365
350,0;305911,689
351,0;300093,846
352,0;291485,103
353,0;283784,502
354,0;277348,709
355,0;269637,983
356,0;261784,725
357,0;255009,842
358,0;247731,488
359,0;239011,516
360,0;231928,610
361,0;224588,887
362,0;216463,385
363,0;209627,504
364,0;202661,620
365,0;195950,473
366,0;189513,137
367,0;182597,823
368,0;175775,391
369,0;169070,020
370,0;163194,438
371,0;156915,129
372,0;151190,337
373,0;145878,371
374,0;139724,594
375,0;134105,456
376,0;129135,251
377,0;123536,622
378,0;118369,030
379,0;113810,285
380,0;109272,263
381,0;104428,873
382,0;100348,691
383,0;95874,798
384,0;91230,224
385,0;87111,974
386,0;83449,511
387,0;79319,538
388,0;75937,234
389,0;72392,128
390,0;68909,398
391,0;65755,148
392,0;62842,385
393,0;59518,032
394,0;56977,600
395,0;54362,161
396,0;51575,355
397,0;49075,857
398,0;46625,572
399,0;44084,607
400,0;41967,130
401,0;40057,826
402,0;37827,186
403,0;36032,739
404,0;34525,741
405,0;32671,941
406,0;31070,729
407,0;29735,573
408,0;28161,683
409,0;27018,376
410,0;25826,707
411,0;24539,553
412,0;23378,791
413,0;22310,755
414,0;21200,961
415,0;20220,887
416,0;19354,086
417,0;18463,367
418,0;17528,337
419,0;16848,437
420,0;16021,966
421,0;15269,556
422,0;14672,604
423,0;13956,468
424,0;13296,248
425,0;12785,672
426,0;12191,468
427,0;11609,012
428,0;11117,793
429,0;10614,743
430,0;10131,873
431,0;9657,367
432,0;9273,690
433,0;8848,776
434,0;8515,906
435,0;8128,890
436,0;7718,890
437,0;7387,718
438,0;7038,525
439,0;6739,978
440,0;6467,652
441,0;6178,126
442,0;5916,574
443,0;5689,522
444,0;5418,495
445,0;5172,564
446,0;4987,747
447,0;4789,372
448,0;4551,874
449,0;4438,207
450,0;4245,477
