Summary
[Software Information]
Software Name:;LabSolutions RF
Version:;1,11
[Data Information]
Data is:;Modified
Sample Name
Sample ID
Option
Analyst
Date/Time:;12/03/2021 14:44:03
Comments
[Instrument Information]
Instrument Name:;RF-6000
Instrument Type:;RF-6000 Series
Model (S/N):;RF-6000 (A40245300193SA)

Parameter
[Measurement]
Spectrum Type:;Emission
EX Wavelength:;280,0 nm
EM Wavelength Start:;285,0 nm
EM Wavelength End:;450,0 nm
Data Interval:;1,0 nm
Scan Speed:;6000 nm/min
[Instrument]
EX Bandwidth:;10,0 nm
EM Bandwidth:;10,0 nm
Sensitivity:;Auto
[Attachment]
Attachment:;None
[Auto Print]
Auto Print:;No
Report File:;

15uM 2.fs2f - CorrectionData
Wavelength nm.;Intensity
285,0;43521,380
286,0;39964,095
287,0;36895,142
288,0;34182,381
289,0;32195,346
290,0;31370,753
291,0;31762,416
292,0;32820,564
293,0;34850,718
294,0;37362,021
295,0;40667,245
296,0;44689,595
297,0;48944,084
298,0;53671,233
299,0;58735,249
300,0;63855,799
301,0;69317,599
302,0;75385,447
303,0;80614,184
304,0;86203,265
305,0;93174,225
306,0;99613,754
307,0;105986,579
308,0;113282,177
309,0;120170,271
310,0;126970,296
311,0;135044,082
312,0;142522,893
313,0;149907,009
314,0;158185,593
315,0;165365,861
316,0;171607,312
317,0;179907,330
318,0;187039,902
319,0;192563,212
320,0;200074,603
321,0;205995,661
322,0;210510,655
323,0;216546,076
324,0;222983,230
325,0;226242,955
326,0;230423,071
327,0;235618,447
328,0;238075,862
329,0;240530,001
330,0;243638,576
331,0;245092,963
332,0;246785,836
333,0;248309,975
334,0;248119,887
335,0;248071,962
336,0;248731,827
337,0;246517,590
338,0;245209,156
339,0;244230,408
340,0;241262,948
341,0;239089,505
342,0;237729,587
343,0;234322,120
344,0;230057,623
345,0;227148,100
346,0;222572,321
347,0;218097,999
348,0;215006,163
349,0;210414,091
350,0;205683,275
351,0;201625,572
352,0;196341,713
353,0;191017,791
354,0;186861,621
355,0;181785,894
356,0;176610,369
357,0;172327,429
358,0;166879,635
359,0;161435,770
360,0;156546,610
361,0;151829,795
362,0;146244,981
363,0;141945,669
364,0;137401,850
365,0;132799,622
366,0;128406,025
367,0;123650,634
368,0;119154,370
369,0;114970,857
370,0;110801,571
371,0;106529,108
372,0;103009,789
373,0;99002,617
374,0;95212,426
375,0;91222,803
376,0;87828,307
377,0;84243,533
378,0;80474,861
379,0;77442,589
380,0;74629,106
381,0;71474,416
382,0;68475,622
383,0;65474,649
384,0;62373,731
385,0;59594,491
386,0;57099,376
387,0;54291,214
388,0;51862,138
389,0;49505,852
390,0;47248,797
391,0;45005,308
392,0;43064,873
393,0;40836,982
394,0;39037,768
395,0;37282,704
396,0;35505,566
397,0;33821,550
398,0;32073,065
399,0;30362,460
400,0;28928,528
401,0;27559,513
402,0;26099,238
403,0;24888,563
404,0;23816,183
405,0;22589,698
406,0;21501,842
407,0;20538,233
408,0;19620,855
409,0;18639,969
410,0;17905,282
411,0;16982,839
412,0;16168,857
413,0;15437,660
414,0;14710,099
415,0;14030,113
416,0;13409,871
417,0;12776,625
418,0;12191,153
419,0;11702,379
420,0;11159,065
421,0;10642,217
422,0;10218,914
423,0;9696,489
424,0;9296,481
425,0;8936,893
426,0;8523,943
427,0;8171,136
428,0;7779,515
429,0;7448,805
430,0;7104,296
431,0;6823,809
432,0;6483,410
433,0;6211,094
434,0;5953,604
435,0;5679,991
436,0;5420,381
437,0;5208,017
438,0;4947,857
439,0;4756,461
440,0;4576,991
441,0;4372,926
442,0;4195,064
443,0;4000,465
444,0;3871,072
445,0;3682,207
446,0;3524,249
447,0;3405,716
448,0;3275,586
449,0;3149,657
450,0;3009,185
