"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1,11"
"[Data Information]"
"Data is:","Modified"
"Sample Name"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","12/03/2021 10:43:33"
"Comments"
"[Instrument Information]"
"Instrument Name:","RF-6000"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245300193SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","Emission"
"EX Wavelength:","280,0 nm"
"EM Wavelength Start:","285,0 nm"
"EM Wavelength End:","450,0 nm"
"Data Interval:","1,0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","10,0 nm"
"EM Bandwidth:","10,0 nm"
"Sensitivity:","Auto"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"3uM 1.fs2f - CorrectionData"
"Wavelength nm.","Intensity"
285,0,197355,091
286,0,179297,472
287,0,162431,812
288,0,145582,000
289,0,130981,869
290,0,122917,696
291,0,118259,515
292,0,116825,327
293,0,119150,295
294,0,124005,722
295,0,130953,533
296,0,140243,417
297,0,149928,217
298,0,161196,294
299,0,172467,471
300,0,183520,898
301,0,195812,540
302,0,207967,637
303,0,219246,155
304,0,230509,944
305,0,243999,226
306,0,257230,534
307,0,269846,507
308,0,284703,502
309,0,298341,412
310,0,311566,872
311,0,327491,117
312,0,342815,947
313,0,357447,834
314,0,373733,585
315,0,389005,365
316,0,401412,247
317,0,417970,842
318,0,432670,465
319,0,443690,994
320,0,458806,715
321,0,471296,300
322,0,479902,078
323,0,492700,572
324,0,505788,836
325,0,513209,030
326,0,521579,085
327,0,531768,235
328,0,537107,698
329,0,541491,678
330,0,549122,319
331,0,551895,041
332,0,553975,520
333,0,556961,574
334,0,556507,597
335,0,555704,725
336,0,557654,285
337,0,552035,413
338,0,547841,631
339,0,545884,583
340,0,539155,300
341,0,533320,524
342,0,529577,403
343,0,521715,868
344,0,511621,190
345,0,505329,511
346,0,494651,331
347,0,484298,452
348,0,476516,435
349,0,466457,287
350,0,455939,605
351,0,446724,050
352,0,434886,211
353,0,423008,292
354,0,413386,813
355,0,401669,206
356,0,390306,636
357,0,380099,372
358,0,368928,734
359,0,356348,269
360,0,345165,136
361,0,334473,196
362,0,322321,443
363,0,312473,538
364,0,302512,281
365,0,291853,688
366,0,282148,930
367,0,271898,144
368,0,261787,104
369,0,252458,673
370,0,243453,965
371,0,234022,755
372,0,225797,094
373,0,217334,187
374,0,208486,089
375,0,200024,815
376,0,192814,026
377,0,184233,943
378,0,176643,272
379,0,169462,445
380,0,162886,563
381,0,156104,832
382,0,149671,315
383,0,142924,105
384,0,136376,477
385,0,130282,324
386,0,124603,332
387,0,118504,647
388,0,113204,430
389,0,108200,706
390,0,102901,608
391,0,98443,216
392,0,93887,251
393,0,89217,215
394,0,85131,283
395,0,81225,299
396,0,77134,217
397,0,73507,015
398,0,69657,028
399,0,65983,051
400,0,62792,386
401,0,59785,562
402,0,56776,930
403,0,54017,402
404,0,51657,341
405,0,49063,064
406,0,46641,602
407,0,44603,325
408,0,42362,108
409,0,40392,576
410,0,38749,757
411,0,36890,030
412,0,35053,903
413,0,33557,676
414,0,31843,149
415,0,30447,881
416,0,29146,953
417,0,27693,713
418,0,26384,280
419,0,25332,854
420,0,24074,939
421,0,23003,949
422,0,22051,803
423,0,20968,532
424,0,20019,718
425,0,19239,601
426,0,18324,862
427,0,17487,990
428,0,16797,545
429,0,15988,320
430,0,15285,506
431,0,14575,070
432,0,13942,544
433,0,13346,038
434,0,12834,814
435,0,12290,910
436,0,11633,418
437,0,11222,200
438,0,10710,204
439,0,10237,587
440,0,9857,319
441,0,9406,420
442,0,8991,164
443,0,8627,170
444,0,8285,775
445,0,7921,715
446,0,7639,388
447,0,7269,260
448,0,7024,088
449,0,6760,540
450,0,6468,317
