"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1,11"
"[Data Information]"
"Data is:","Modified"
"Sample Name"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","11/03/2021 12:04:17"
"Comments"
"[Instrument Information]"
"Instrument Name:","RF-6000"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245300193SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","Emission"
"EX Wavelength:","280,0 nm"
"EM Wavelength Start:","285,0 nm"
"EM Wavelength End:","450,0 nm"
"Data Interval:","1,0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","10,0 nm"
"EM Bandwidth:","10,0 nm"
"Sensitivity:","Auto"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"control 1.fs2f - CorrectionData"
"Wavelength nm.","Intensity"
285,0,245438,509
286,0,224570,903
287,0,205237,691
288,0,187272,157
289,0,171242,182
290,0,163133,962
291,0,159155,947
292,0,158571,382
293,0,163134,399
294,0,170698,511
295,0,180339,802
296,0,193159,994
297,0,206431,112
298,0,221160,656
299,0,235757,930
300,0,250186,110
301,0,266307,750
302,0,280902,816
303,0,295850,777
304,0,309888,754
305,0,326522,651
306,0,342807,594
307,0,358313,835
308,0,375991,998
309,0,393564,290
310,0,409438,738
311,0,429570,185
312,0,447640,544
313,0,465933,964
314,0,485977,138
315,0,503532,685
316,0,518343,495
317,0,538397,100
318,0,555460,483
319,0,568859,122
320,0,587036,770
321,0,602171,392
322,0,611705,231
323,0,627129,712
324,0,643376,511
325,0,651282,987
326,0,661211,042
327,0,672755,818
328,0,678719,407
329,0,683720,745
330,0,691710,277
331,0,694553,286
332,0,696726,429
333,0,699127,570
334,0,697894,602
335,0,697109,274
336,0,697698,010
337,0,690671,585
338,0,685509,061
339,0,681663,699
340,0,671682,824
341,0,664679,400
342,0,660144,905
343,0,649927,352
344,0,636760,265
345,0,628261,042
346,0,614727,178
347,0,601015,254
348,0,591183,143
349,0,578784,071
350,0,565073,041
351,0,553380,705
352,0,537542,054
353,0,523081,595
354,0,510858,577
355,0,496202,638
356,0,481635,810
357,0,469050,485
358,0,454861,793
359,0,439040,181
360,0,425991,202
361,0,411619,762
362,0,396859,849
363,0,384071,816
364,0,371851,005
365,0,358555,737
366,0,346565,811
367,0,334159,651
368,0,321212,439
369,0,309655,874
370,0,298498,896
371,0,286844,026
372,0,277123,741
373,0,266440,373
374,0,255234,902
375,0,244795,495
376,0,235833,792
377,0,225377,061
378,0,215826,709
379,0,207465,508
380,0,199127,479
381,0,190504,847
382,0,182667,387
383,0,174791,383
384,0,166306,882
385,0,159155,936
386,0,152118,047
387,0,144278,849
388,0,138029,314
389,0,131696,245
390,0,124926,445
391,0,119705,489
392,0,114336,492
393,0,108258,477
394,0,103326,221
395,0,98519,437
396,0,93485,064
397,0,88910,098
398,0,84252,437
399,0,79856,358
400,0,75958,258
401,0,72331,067
402,0,68436,530
403,0,65069,077
404,0,62264,499
405,0,59198,501
406,0,56092,084
407,0,53653,147
408,0,50943,844
409,0,48578,291
410,0,46554,613
411,0,44219,052
412,0,42030,541
413,0,40112,728
414,0,38113,287
415,0,36298,656
416,0,34758,907
417,0,33129,426
418,0,31604,675
419,0,30224,922
420,0,28819,812
421,0,27432,770
422,0,26292,014
423,0,25041,487
424,0,23881,942
425,0,22972,195
426,0,21818,526
427,0,20833,855
428,0,19927,107
429,0,19041,055
430,0,18134,643
431,0,17364,606
432,0,16545,578
433,0,15886,990
434,0,15276,895
435,0,14570,959
436,0,13908,658
437,0,13284,834
438,0,12734,051
439,0,12166,711
440,0,11676,800
441,0,11178,853
442,0,10702,462
443,0,10257,815
444,0,9806,203
445,0,9384,080
446,0,9067,034
447,0,8705,898
448,0,8328,500
449,0,8037,677
450,0,7741,656
