"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1,11"
"[Data Information]"
"Data is:","Modified"
"Sample Name"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","11/03/2021 12:07:19"
"Comments"
"[Instrument Information]"
"Instrument Name:","RF-6000"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245300193SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","Emission"
"EX Wavelength:","280,0 nm"
"EM Wavelength Start:","285,0 nm"
"EM Wavelength End:","450,0 nm"
"Data Interval:","1,0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","10,0 nm"
"EM Bandwidth:","10,0 nm"
"Sensitivity:","Auto"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"control 2.fs2f - CorrectionData"
"Wavelength nm.","Intensity"
285,0,280213,339
286,0,254625,127
287,0,230423,284
288,0,206462,705
289,0,184468,741
290,0,171915,830
291,0,164033,945
292,0,160797,388
293,0,163530,545
294,0,169245,312
295,0,177822,948
296,0,189833,685
297,0,202803,665
298,0,217403,679
299,0,232147,128
300,0,246056,545
301,0,261783,093
302,0,277047,333
303,0,291204,636
304,0,305273,001
305,0,322367,754
306,0,338430,093
307,0,353397,390
308,0,371609,803
309,0,388315,504
310,0,404196,174
311,0,423240,205
312,0,441637,301
313,0,458702,120
314,0,478385,202
315,0,495908,089
316,0,510104,359
317,0,530039,002
318,0,547193,150
319,0,560430,355
320,0,577532,937
321,0,591885,460
322,0,601121,631
323,0,615360,084
324,0,630554,774
325,0,638028,087
326,0,648104,093
327,0,658618,890
328,0,663992,410
329,0,668226,079
330,0,676880,502
331,0,678820,730
332,0,679746,615
333,0,682569,083
334,0,680913,991
335,0,679105,741
336,0,679346,597
337,0,672585,585
338,0,666072,914
339,0,663476,344
340,0,653417,729
341,0,645730,517
342,0,640822,077
343,0,630812,865
344,0,617649,436
345,0,608787,802
346,0,595617,013
347,0,582624,113
348,0,572089,531
349,0,559957,609
350,0,546285,537
351,0,535174,689
352,0,519406,199
353,0,505497,195
354,0,493467,574
355,0,479449,165
356,0,464765,393
357,0,452662,312
358,0,438930,259
359,0,423274,985
360,0,410470,021
361,0,396806,109
362,0,382154,632
363,0,369924,801
364,0,357897,171
365,0,345114,403
366,0,333689,003
367,0,321030,561
368,0,308694,478
369,0,297697,399
370,0,286742,854
371,0,275565,102
372,0,265820,485
373,0,255802,581
374,0,244996,932
375,0,235167,680
376,0,226200,013
377,0,216567,913
378,0,206871,720
379,0,198806,363
380,0,191091,043
381,0,182492,192
382,0,175074,330
383,0,167411,686
384,0,159298,013
385,0,151913,693
386,0,145327,741
387,0,138149,982
388,0,132254,966
389,0,125933,806
390,0,119736,949
391,0,114473,119
392,0,109193,975
393,0,103689,319
394,0,98908,066
395,0,94329,008
396,0,89622,840
397,0,85090,083
398,0,80648,693
399,0,76487,642
400,0,72622,188
401,0,69212,714
402,0,65431,378
403,0,62323,158
404,0,59511,644
405,0,56440,045
406,0,53554,787
407,0,51281,426
408,0,48727,722
409,0,46414,195
410,0,44402,751
411,0,42244,466
412,0,40199,681
413,0,38322,988
414,0,36447,909
415,0,34670,723
416,0,33260,251
417,0,31657,379
418,0,30146,733
419,0,28838,506
420,0,27456,173
421,0,26200,059
422,0,25144,381
423,0,23852,446
424,0,22803,517
425,0,21892,476
426,0,20867,322
427,0,19953,948
428,0,19056,396
429,0,18146,574
430,0,17286,387
431,0,16665,748
432,0,15876,904
433,0,15151,733
434,0,14608,392
435,0,13934,742
436,0,13242,411
437,0,12691,622
438,0,12091,203
439,0,11598,189
440,0,11199,418
441,0,10693,911
442,0,10251,241
443,0,9865,245
444,0,9398,776
445,0,9022,742
446,0,8661,241
447,0,8330,749
448,0,8014,685
449,0,7685,462
450,0,7379,607
