"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1,11"
"[Data Information]"
"Data is:","Modified"
"Sample Name"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","11/03/2021 12:46:58"
"Comments"
"[Instrument Information]"
"Instrument Name:","RF-6000"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245300193SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","Emission"
"EX Wavelength:","280,0 nm"
"EM Wavelength Start:","285,0 nm"
"EM Wavelength End:","450,0 nm"
"Data Interval:","1,0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","10,0 nm"
"EM Bandwidth:","10,0 nm"
"Sensitivity:","Auto"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"3uM 2.1.fs2f - CorrectionData"
"Wavelength nm.","Intensity"
285,0,175686,739
286,0,160329,034
287,0,146783,969
288,0,133428,508
289,0,122016,735
290,0,116274,666
291,0,113541,512
292,0,113569,712
293,0,117329,329
294,0,123077,227
295,0,130994,529
296,0,140949,003
297,0,151795,376
298,0,163791,517
299,0,175327,457
300,0,187221,033
301,0,200377,852
302,0,213209,938
303,0,225436,711
304,0,237748,699
305,0,252448,411
306,0,266456,610
307,0,279589,104
308,0,295753,843
309,0,310646,119
310,0,324737,738
311,0,341383,267
312,0,357389,091
313,0,373736,333
314,0,391185,967
315,0,406192,656
316,0,419780,358
317,0,437149,404
318,0,452352,461
319,0,464238,486
320,0,479750,254
321,0,492779,892
322,0,502091,274
323,0,514758,674
324,0,529283,645
325,0,536409,179
326,0,545233,939
327,0,555800,111
328,0,560961,466
329,0,565769,680
330,0,573505,551
331,0,576276,483
332,0,578784,022
333,0,581315,337
334,0,580532,899
335,0,579778,295
336,0,580896,483
337,0,575926,618
338,0,571557,747
339,0,568914,684
340,0,561744,554
341,0,555296,412
342,0,551825,778
343,0,543176,883
344,0,533061,421
345,0,525700,568
346,0,514658,766
347,0,503781,575
348,0,495139,041
349,0,485101,912
350,0,474086,603
351,0,464168,631
352,0,451328,758
353,0,439288,722
354,0,428880,938
355,0,417387,744
356,0,405160,690
357,0,394151,092
358,0,382922,477
359,0,369543,449
360,0,358352,593
361,0,346998,792
362,0,334330,765
363,0,323628,905
364,0,313324,626
365,0,302378,433
366,0,292012,974
367,0,281486,476
368,0,271071,789
369,0,260923,202
370,0,251572,358
371,0,241980,955
372,0,233402,241
373,0,224729,559
374,0,215464,187
375,0,206627,715
376,0,198974,706
377,0,190246,437
378,0,182163,940
379,0,175293,980
380,0,168004,576
381,0,160974,556
382,0,154184,199
383,0,147577,304
384,0,140353,290
385,0,134309,725
386,0,128252,943
387,0,122135,643
388,0,116674,209
389,0,111508,099
390,0,106215,533
391,0,101429,165
392,0,96715,695
393,0,91621,989
394,0,87600,863
395,0,83656,596
396,0,79458,328
397,0,75332,248
398,0,71551,563
399,0,67772,446
400,0,64497,060
401,0,61461,817
402,0,58238,127
403,0,55383,964
404,0,53058,116
405,0,50359,301
406,0,47935,676
407,0,45885,108
408,0,43380,282
409,0,41449,382
410,0,39664,290
411,0,37723,045
412,0,35886,288
413,0,34316,127
414,0,32517,725
415,0,31020,699
416,0,29792,629
417,0,28327,289
418,0,26946,809
419,0,25884,906
420,0,24608,547
421,0,23553,340
422,0,22524,754
423,0,21392,296
424,0,20436,061
425,0,19632,705
426,0,18749,649
427,0,17884,982
428,0,17064,503
429,0,16316,433
430,0,15484,306
431,0,14881,512
432,0,14169,217
433,0,13532,398
434,0,13052,088
435,0,12431,577
436,0,11885,133
437,0,11349,039
438,0,10828,234
439,0,10384,371
440,0,9910,401
441,0,9516,125
442,0,9112,461
443,0,8822,325
444,0,8367,646
445,0,7997,963
446,0,7733,171
447,0,7391,747
448,0,7092,382
449,0,6817,618
450,0,6536,321
