"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1,11"
"[Data Information]"
"Data is:","Modified"
"Sample Name"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","11/03/2021 14:00:45"
"Comments"
"[Instrument Information]"
"Instrument Name:","RF-6000"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245300193SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","Emission"
"EX Wavelength:","280,0 nm"
"EM Wavelength Start:","285,0 nm"
"EM Wavelength End:","450,0 nm"
"Data Interval:","1,0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","10,0 nm"
"EM Bandwidth:","10,0 nm"
"Sensitivity:","Auto"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"3uM 1.fs2f - CorrectionData"
"Wavelength nm.","Intensity"
285,0,189151,490
286,0,172825,293
287,0,157952,744
288,0,144046,175
289,0,131988,543
290,0,125869,225
291,0,123166,051
292,0,123316,610
293,0,127525,931
294,0,134140,947
295,0,142422,940
296,0,153399,947
297,0,165049,986
298,0,177953,141
299,0,190846,716
300,0,203898,586
301,0,218237,282
302,0,231957,458
303,0,245422,064
304,0,258922,610
305,0,274356,594
306,0,289743,733
307,0,304017,508
308,0,321151,806
309,0,337071,356
310,0,351790,840
311,0,370333,998
312,0,388057,306
313,0,404768,026
314,0,423441,176
315,0,439489,269
316,0,452814,590
317,0,472006,496
318,0,487514,239
319,0,500106,023
320,0,517162,910
321,0,530612,788
322,0,539759,116
323,0,553940,829
324,0,568396,393
325,0,575612,934
326,0,584996,437
327,0,596421,080
328,0,601108,988
329,0,606433,772
330,0,614483,231
331,0,617045,944
332,0,618953,213
333,0,620958,895
334,0,620338,453
335,0,619615,799
336,0,620252,272
337,0,614845,912
338,0,609601,367
339,0,607391,943
340,0,598858,284
341,0,592258,808
342,0,588418,626
343,0,579391,538
344,0,567953,043
345,0,560548,648
346,0,548384,831
347,0,536120,970
348,0,527939,083
349,0,516454,704
350,0,504447,953
351,0,494283,656
352,0,480633,134
353,0,467191,083
354,0,457052,618
355,0,444059,090
356,0,430784,792
357,0,419581,825
358,0,407159,981
359,0,392979,384
360,0,380787,325
361,0,368716,980
362,0,355356,222
363,0,344081,937
364,0,332961,874
365,0,321008,493
366,0,310234,976
367,0,299223,519
368,0,287946,058
369,0,277040,762
370,0,267053,689
371,0,256965,712
372,0,247742,877
373,0,238401,990
374,0,228337,881
375,0,218992,983
376,0,211039,772
377,0,201614,489
378,0,193197,321
379,0,185938,935
380,0,178239,161
381,0,170645,779
382,0,163499,459
383,0,156190,500
384,0,148942,249
385,0,142196,539
386,0,135965,159
387,0,129206,514
388,0,123572,179
389,0,117910,916
390,0,112224,408
391,0,107348,141
392,0,102557,311
393,0,97120,327
394,0,92729,352
395,0,88590,321
396,0,84040,619
397,0,79941,288
398,0,75727,320
399,0,71521,462
400,0,68245,591
401,0,65010,268
402,0,61492,135
403,0,58683,504
404,0,55994,883
405,0,53155,678
406,0,50559,934
407,0,48289,162
408,0,45991,850
409,0,43837,728
410,0,41970,737
411,0,39825,571
412,0,37837,011
413,0,36172,954
414,0,34412,296
415,0,32761,591
416,0,31370,972
417,0,29974,702
418,0,28471,412
419,0,27317,914
420,0,25934,997
421,0,24848,734
422,0,23817,591
423,0,22572,674
424,0,21576,222
425,0,20674,989
426,0,19740,886
427,0,18849,134
428,0,18046,417
429,0,17182,110
430,0,16359,023
431,0,15683,890
432,0,14963,189
433,0,14299,828
434,0,13721,979
435,0,13108,444
436,0,12490,766
437,0,11976,548
438,0,11470,048
439,0,10878,234
440,0,10476,275
441,0,10052,418
442,0,9614,464
443,0,9268,803
444,0,8846,904
445,0,8441,258
446,0,8110,393
447,0,7788,267
448,0,7459,742
449,0,7232,973
450,0,6847,958
